userId,timestamp,strokeLength,strokeSpeed,strokeCentroidX,strokeCentroidY,numberOfSegments,rank
278,0.0,166.21248341231131,1235.2999999999302,252.5982912903225,285.69354838709677,62,1.0
278,2093.0,272.2781970233175,1433.6999999999534,426.22211734177284,217.4493670886076,79,1.0
278,5991.0,335.38725260379505,1411.7000000000698,376.96628789473726,342.17105263157896,76,1.0
278,7889.0,71.68737284018727,498.5,531.39063,301.625,24,1.0
278,13619.0,3.5,27.199999999953434,542.95313,222.5,2,1.0
278,14441.0,152.18418482057234,728.0999999999767,537.3281300000002,298.9166666666667,36,1.0
278,17941.0,160.1976011803374,598.5999999999767,257.314241111111,448.65277777777777,36,1.0
278,19996.0,186.83060411694183,1118.7000000000698,482.10789190476265,437.6190476190476,63,1.0
278,21553.0,183.3724281996251,867.0,388.28313000000014,511.81,50,1.0
278,23050.0,142.15097418262516,459.19999999995343,533.07813,295.42857142857144,28,1.0
278,24792.0,99.9150990828389,459.80000000004657,538.44313,275.46,25,1.0
278,25559.0,160.2770665568484,175.5,535.4758572727272,308.22727272727275,11,1.0
278,28430.0,147.4741339308141,436.69999999995343,487.9076754545454,476.29545454545456,22,1.0
278,29326.0,89.71097456068182,167.69999999995343,514.294039090909,401.95454545454544,11,1.0
278,34251.0,313.30896511644517,1818.4000000000233,309.5746896330281,343.4770642201835,109,1.0
278,37874.0,40.174627663057564,245.39999999990687,488.76562999999993,327.15625,16,1.0
278,39185.0,63.53647256139596,383.29999999993015,517.5726952173912,268.60869565217394,23,1.0
278,40967.0,151.9839149677275,997.0,510.9827910169499,285.8898305084746,59,1.0
278,50615.0,100.63526813358654,1003.8000000000466,294.50120692307684,568.7307692307693,52,1.0
278,52737.0,124.12777679990728,1212.5999999999767,461.33548294117725,559.0808823529412,68,1.0
278,53522.0,0.5,31.0,521.20313,411.75,2,1.0
278,53848.0,0.0,0.0,521.20313,412.0,1,1.0
278,54533.0,156.45206102051873,642.3000000000466,529.0621043589747,508.43589743589746,39,1.0
278,58124.0,67.2091368523885,282.19999999995343,502.26195352941176,591.2647058823529,17,1.0
278,62468.0,181.84901022349172,2192.5,362.34178546218584,276.56302521008405,119,1.0
278,63573.0,28.07176605328511,358.0999999999767,331.75074904761897,254.52380952380952,21,1.0
278,64393.0,28.6482571950419,589.6999999999534,343.4962334482758,248.89655172413794,29,1.0
278,65590.0,75.10667767401591,902.4000000000233,354.53646333333324,241.02380952380952,42,1.0
278,77216.0,893.2024190941341,2053.3000000000466,686.2716783870968,719.8225806451613,124,1.0
278,79059.0,283.54824751963736,650.5999999999767,229.95312999999993,704.7625,40,1.0
278,81176.0,273.01220353865847,1105.0,157.04795758620682,600.0086206896551,58,1.0
278,81791.0,37.88926626110127,228.0,240.780053076923,474.5769230769231,13,1.0
278,82696.0,3.2169892001050897,52.5,500.32813,458.0,4,1.0
278,84845.0,713.6997188593035,1746.2000000001863,855.0221776190474,464.8666666666667,105,1.0
278,87477.0,38.543859796719126,115.0,107.39063,748.6875,8,1.0
278,89701.0,1056.8524566074482,1787.8999999999069,621.1236907476643,779.9158878504672,107,1.0
278,91877.0,208.46069301464277,659.5999999998603,160.91044707317062,720.7926829268292,41,1.0
278,106399.0,136.56178389109036,551.8000000000466,252.03170142857135,722.3714285714286,35,1.0
278,107936.0,183.54056082177928,512.5,322.43750499999993,731.5625,32,1.0
278,119202.0,198.64277808024957,460.0,429.20312999999993,727.7931034482758,29,1.0
278,120101.0,180.46745042122632,452.5999999998603,513.6317014285713,744.0178571428571,28,1.0
278,120912.0,193.40729403176044,345.4000000001397,585.0667663636364,746.8636363636364,22,1.0
278,121726.0,177.08162473471225,360.89999999990687,648.3335647826086,750.7826086956521,23,1.0
278,122508.0,200.57739528709976,344.5,715.8622209090909,747.8636363636364,22,1.0
278,181042.0,261.37443679303937,1004.5,735.5801791803289,608.5901639344262,61,1.0
278,181711.0,29.109917413732752,67.80000000004657,721.4031299999999,750.8,5,1.0
278,183590.0,260.11221741929853,498.30000000004657,793.3482912903231,632.3225806451613,31,1.0
278,185025.0,411.4456359225568,958.6000000000931,996.6680422807028,467.1578947368421,57,1.0
278,186141.0,264.047254179257,613.5,1163.9058327027037,596.7027027027027,37,1.0
278,187812.0,278.0817444568128,544.3000000000466,1057.8354829411774,717.6176470588235,34,1.0
278,192143.0,68.63466307052471,267.70000000018626,765.8364633333333,758.2333333333333,15,1.0
278,193277.0,114.22380982370964,559.6000000000931,793.6562550000006,783.546875,32,1.0
278,199981.0,104.72849374720529,481.19999999995343,1105.8762069230777,761.4423076923077,26,1.0
278,200882.0,114.59481352995698,305.69999999995343,1106.10938,780.75,16,1.0
278,202462.0,320.4639401669408,697.8000000000466,959.345987142858,820.3809523809524,42,1.0
278,203629.0,106.48463498706317,366.9000000001397,1095.5781300000003,755.025,20,1.0
278,204712.0,103.761589690578,160.9000000001397,1136.95313,538.15,10,1.0
278,205613.0,88.17789591696022,214.30000000004657,1091.626206923077,766.2307692307693,13,1.0
278,226485.0,23.048438578240884,596.8000000000466,344.1454376923076,258.2307692307692,26,1.0
278,250808.0,67.52631413264906,327.89999999990687,543.5281299999999,667.9,20,1.0
278,250860.0,0.0,0.0,555.20313,623.0,1,1.0
278,251493.0,202.03896676102985,213.80000000004657,575.70313,597.3076923076923,13,1.0
278,252359.0,194.44482377197465,245.5,526.1674157142857,570.0714285714286,14,1.0
278,253359.0,53.81234614669741,177.79999999981374,404.70312999999993,649.9545454545455,11,1.0
278,253793.0,83.58847939338106,137.30000000004657,462.55312999999995,670.55,10,1.0
278,254791.0,55.631735239933846,137.60000000009313,318.20312999999993,656.6666666666666,9,1.0
278,255446.0,80.14892600363288,199.5,362.2415915384615,667.5769230769231,13,1.0
278,256725.0,168.78827411600165,244.39999999990687,248.1031299999999,594.4,15,1.0
278,257726.0,59.72756196604353,136.30000000004657,287.03646333333324,652.6666666666666,9,1.0
278,261412.0,255.27395938694318,520.3000000000466,620.6273724242427,609.030303030303,33,1.0
278,262413.0,154.39552343759374,298.60000000009313,591.5715510526315,541.578947368421,19,1.0
278,263044.0,229.99711987190292,544.3999999999069,596.8437550000002,635.25,32,1.0
278,263165.0,35.75130832779903,53.0,585.10313,694.9,5,1.0
278,264596.0,313.0307844985796,857.7000000001863,270.5658750980391,615.0098039215686,51,1.0
278,264715.0,19.98444563118289,60.199999999953434,277.80312999999995,673.7,5,1.0
278,280455.0,45.20860132166589,199.10000000009313,766.82813,497.25,12,1.0
278,281914.0,227.23765874782617,544.0999999998603,776.5213118181824,658.2424242424242,33,1.0
278,286684.0,159.47695018493374,391.5,1078.5031300000007,546.96,25,1.0
278,288368.0,233.66284934446196,466.39999999990687,958.0996817241386,625.7413793103449,29,1.0
278,288969.0,67.69124145478413,174.39999999990687,1061.8394936363636,663.1363636363636,11,1.0
278,290335.0,294.0638425728749,658.8000000000466,904.010822307693,681.5,39,1.0
278,291435.0,67.60215654277854,160.0999999998603,788.4031299999999,713.15,10,1.0
280,0.0,244.8899838488519,1866.6000000014901,340.4206026373623,438.8373850549452,91,3.0
280,3473.0,274.5918708562798,2322.89999999851,413.8286398181822,412.8763763636366,110,3.0
280,5109.0,65.11921032707554,612.3999999985099,294.6572606451613,429.41292903225826,31,3.0
280,10072.0,62.69205315052972,1084.2000000029802,362.05578423076923,429.707705769231,52,3.0
280,12270.0,66.16664445194621,1207.1000000014901,445.0826457627115,428.7288296610171,59,3.0
280,14856.0,170.64434373218208,889.8000000044703,326.32744609756094,420.90245341463424,41,3.0
280,17758.0,219.8991873858099,2248.60000000149,321.10055933333297,421.50668144444467,90,3.0
280,23526.0,330.0476013772321,3741.0,414.25768398692844,431.12289640522897,153,3.0
280,29279.0,101.14747943217046,995.5,403.9821412499997,483.2857335714288,56,3.0
280,31313.0,97.5075586659471,993.8999999985099,320.2816083018867,480.10944603773595,53,3.0
280,32122.0,5.6515577059817454,224.39999999850988,302.69166666666666,465.9333383333333,6,3.0
280,32783.0,4.8000900000000115,208.20000000298023,318.53928428571425,465.11431,7,3.0
280,33479.0,5.599969999999985,179.89999999850988,336.725,463.7000275,8,3.0
280,34146.0,5.788912519968466,141.0,346.55833666666666,474.4667283333334,6,3.0
280,34732.0,7.251496412823058,140.80000000447035,338.31072,488.88572857142856,7,3.0
280,35424.0,7.72544461414522,193.70000000298023,311.75834444444445,495.7555711111111,9,3.0
280,36209.0,8.800049999999942,223.5,288.0249988888889,481.97780888888894,9,3.0
280,53879.0,70.07761302127861,891.0,276.9250009375,478.2750096875001,32,3.0
280,56399.0,70.84679901897229,1130.6000000014901,318.8379122580644,483.28388370967735,62,3.0
280,59236.0,46.365980556469665,825.6000000014901,408.7728284782607,480.0087093478263,46,3.0
280,63801.0,6.594157196720827,320.0,430.0250025,474.30001000000004,8,3.0
280,64649.0,9.600009999999997,299.20000000298023,439.37045454545455,481.7272909090909,11,3.0
280,65374.0,6.451580290057247,172.10000000149012,437.96786000000003,492.0857271428572,7,3.0
280,66576.0,7.72020044113362,246.20000000298023,363.425005,469.90000875,8,3.0
280,97676.0,180.09887971601938,3448.10000000149,409.6694486419758,484.70865932098764,162,3.0
280,99188.0,8.897950581414484,245.89999999850988,439.32499750000005,474.9000125,8,3.0
280,99915.0,10.52975529185319,315.0,442.8250040000001,483.080022,10,3.0
280,100703.0,9.040460149248425,253.0,441.2821471428571,494.4857214285715,7,3.0
280,101895.0,13.18303089229561,316.1000000014901,375.594226923077,473.18463076923075,13,3.0
280,102786.0,16.0,298.29999999701977,373.27500687500003,484.20001000000025,16,3.0
280,103900.0,11.062759985349789,591.5999999940395,375.2821464285715,495.2285885714286,14,3.0
280,112041.0,179.762116942131,2022.5,400.8494935714284,623.0734774489796,98,3.0
280,131167.0,40.1376758408738,269.6000000014901,831.1183513333331,670.9733473333333,15,3.0
280,131587.0,67.27965805160524,238.90000000596046,849.945023,675.7200139999999,10,3.0
280,131928.0,88.62202947351024,276.1000000014901,851.6821614285715,669.0000128571427,14,3.0
280,133580.0,177.0748212509444,444.29999999701977,928.6916870833332,666.10001875,24,3.0
280,134057.0,117.4721468076229,397.69999999552965,945.4650125000001,662.2000114999998,20,3.0
280,134555.0,114.22740509561339,344.40000000596046,963.2250177777777,660.1111177777777,18,3.0
280,135008.0,96.13916838459771,337.19999999552965,973.7583566666667,657.0444538888889,18,3.0
280,135463.0,94.5208387845824,304.29999999701977,991.5544370588235,660.7647229411766,17,3.0
280,136008.0,105.95681371980088,321.19999999552965,1025.060318235294,665.4706011764707,17,3.0
280,136422.0,98.17002839652181,311.69999999552965,1021.4650213333333,657.3733466666667,15,3.0
280,137027.0,141.29483162088502,480.1000000014901,1027.385016,650.9840172,25,3.0
280,137373.0,41.73507232888909,170.59999999403954,1056.2250350000002,646.60001875,8,3.0
280,137579.0,17.859301319079115,83.5,1064.0250125,643.20001,4,3.0
280,137723.0,20.71418736144645,49.70000000298023,1064.0249999999999,643.13336,3,3.0
280,139193.0,35.192832254049975,577.5,826.17501875,682.6500125000002,16,3.0
280,139454.0,7.881548245431624,74.89999999850988,829.0916900000001,681.2666833333334,3,3.0
280,147051.0,161.02703269337243,2954.89999999851,406.063523777778,486.61187229629655,135,3.0
280,150692.0,127.62909462143057,2315.39999999851,318.2530398130838,482.7495572897197,107,3.0
280,156247.0,97.88591726493436,1957.1000000014901,491.7150005,351.5700075,80,3.0
280,159299.0,108.74683444446613,2045.0,201.29329097560975,364.8341519512195,82,3.0
280,166881.0,121.78896645887903,2713.2000000029802,315.45870887640416,374.87865617977553,89,3.0
280,172026.0,130.925522187208,4162.80000000447,407.63731369230806,373.64001176923136,130,3.0
280,185743.0,55.05133932258975,1789.2999999970198,372.62074255319135,263.263835319149,47,3.0
280,188204.0,28.382884333233537,1619.8999999985099,374.8720629411765,275.9882385294118,34,3.0
281,0.0,290.01769229898144,2763.600000023842,919.4005681818181,872.1212121212121,66,1.0
281,16113.0,608.1939912558852,1496.7999999523163,124.28541666666666,338.93333333333334,30,1.0
281,18282.0,271.91278539046476,941.9000000357628,173.67527173913044,562.7391304347826,23,1.0
281,19774.0,145.63024687028232,688.0999999642372,391.15625,140.625,16,1.0
281,23206.0,25.73843839308811,408.80000001192093,101.13541666666667,508.4166666666667,12,1.0
281,23943.0,9.82842712474619,178.9000000357628,67.91875,515.6,5,1.0
281,24446.0,13.403215514898179,154.70000004768372,64.71875,537.25,4,1.0
281,24966.0,12.245040190466598,122.69999998807907,70.71875,556.75,4,1.0
281,25718.0,15.275600385020383,163.5,154.46875,506.75,4,1.0
281,26140.0,10.246211251235321,115.0,160.71875,528.0,4,1.0
281,26521.0,7.35917360311745,94.90000003576279,152.96875,544.75,4,1.0
281,28324.0,104.62990417442926,964.6000000238419,75.43875,670.24,25,1.0
281,31050.0,119.60185112946427,1048.3999999761581,53.302083333333336,692.6666666666666,24,1.0
281,34030.0,136.21542933914307,1153.300000011921,51.866898148148145,680.8888888888889,27,1.0
281,41283.0,186.3147587277555,1888.199999988079,669.8323863636364,580.6136363636364,44,1.0
281,45233.0,80.0019770319302,1756.699999988079,692.8377976190476,575.6904761904761,42,1.0
281,49631.0,157.56091992997148,1810.199999988079,151.71875,415.4047619047619,42,1.0
281,52157.0,58.88569618720166,1276.8999999761581,145.57060185185185,383.77777777777777,27,1.0
281,53013.0,15.643023258910315,170.60000002384186,108.11875,404.6,5,1.0
281,53607.0,12.615773105863909,164.5999999642372,102.96875,425.5,4,1.0
281,54299.0,8.621232784634294,180.4000000357628,103.96875,443.25,4,1.0
281,55131.0,16.36931687685298,139.30000001192093,184.21875,398.5,4,1.0
281,55813.0,18.008767012245137,399.9000000357628,190.57589285714286,423.42857142857144,7,1.0
281,56302.0,11.453743238047263,169.9000000357628,188.96875,441.25,4,1.0
281,59315.0,175.45984588074205,1819.699999988079,192.95559210526315,280.8157894736842,38,1.0
281,60964.0,59.22528721261881,1097.4000000357628,183.8139880952381,249.85714285714286,21,1.0
281,61834.0,9.123105625617661,203.4000000357628,142.46875,285.5,4,1.0
281,62384.0,11.482279228735111,156.30000001192093,145.46875,303.25,4,1.0
281,62895.0,9.60555127546399,138.30000001192093,152.21875,319.0,4,1.0
281,64081.0,4.650281539872885,180.60000002384186,230.96875,258.5,4,1.0
281,64605.0,9.222125139210444,123.0,233.05208333333334,279.0,3,1.0
281,65211.0,7.8863495173726745,186.5,220.71875,303.4,5,1.0
281,94937.0,68.74115844984723,1090.0999999642372,574.4005681818181,551.2272727272727,22,1.0
281,98397.0,172.34735841526987,2586.300000011921,567.5264423076923,585.8461538461538,52,1.0
281,99692.0,28.948168823131315,760.9000000357628,569.46875,588.5,12,1.0
281,100635.0,30.372109929413586,633.4000000357628,571.4110576923077,607.8461538461538,13,1.0
281,101794.0,47.32490509744818,662.8000000119209,545.7901785714286,581.7857142857143,14,1.0
281,103087.0,28.474283326763658,423.69999998807907,580.9409722222222,578.2222222222222,9,1.0
281,104126.0,34.277698537842404,594.0,552.1354166666666,604.5,12,1.0
281,119982.0,133.249646660922,1394.1000000238419,337.3854166666667,582.2592592592592,27,1.0
281,121656.0,127.18818010092693,852.3000000119209,408.24816176470586,582.4117647058823,17,1.0
281,134645.0,169.63121895534354,1842.8999999761581,216.67113095238096,569.8809523809524,42,1.0
281,136091.0,46.82976146031732,957.5,211.49147727272728,537.0,22,1.0
281,137719.0,102.12898640339043,217.19999998807907,51.51875,165.2,5,1.0
281,139302.0,271.00810007254876,1103.5,105.38541666666667,163.76190476190476,21,1.0
281,140666.0,50.61202345887393,690.0999999642372,93.57589285714286,231.92857142857142,14,1.0
281,141962.0,68.05089068178569,517.0,94.91875,165.4,10,1.0
281,144169.0,44.0,272.80000001192093,724.71875,365.1666666666667,6,1.0
281,145345.0,87.21343363267935,580.1000000238419,760.46875,366.3333333333333,12,1.0
281,146233.0,52.82403247785791,594.3999999761581,783.5649038461538,409.46153846153845,13,1.0
281,147623.0,85.88854270378765,703.6999999880791,740.0520833333334,414.4,15,1.0
281,148762.0,36.090666228591346,508.80000001192093,719.8096590909091,437.09090909090907,11,1.0
281,149666.0,53.963970780718064,281.39999997615814,747.71875,397.3333333333333,6,1.0
281,150432.0,46.46113080783918,233.0999999642372,735.71875,390.5,6,1.0
281,162143.0,99.6322802389372,500.30000001192093,752.0520833333334,363.8888888888889,9,1.0
281,163487.0,106.56938326587489,720.9000000357628,720.8725961538462,418.0,13,1.0
281,164758.0,50.30766068432739,635.5,772.8725961538462,423.46153846153845,13,1.0
281,166689.0,73.70846229054915,940.7999999523163,704.71875,384.6842105263158,19,1.0
281,175402.0,42.89856674247474,343.5,731.91875,389.0,10,1.0
281,176408.0,44.19505990717498,623.9000000357628,724.8616071428571,392.14285714285717,14,1.0
281,177977.0,27.329200889330355,915.8999999761581,727.5649038461538,445.53846153846155,13,1.0
281,179515.0,19.886349517372675,609.5,718.2520833333333,430.4,15,1.0
281,183540.0,51.29785526353986,838.5,250.71875,138.75,16,1.0
281,184315.0,11.373380211096359,138.10000002384186,211.96875,167.0,4,1.0
281,184823.0,7.0,133.0999999642372,216.05208333333334,191.0,3,1.0
281,185339.0,9.0,100.29999995231628,232.71875,204.0,3,1.0
281,186034.0,25.298221281347033,148.60000002384186,295.71875,144.0,3,1.0
281,186560.0,31.019223662515376,209.5,314.71875,159.75,4,1.0
281,186974.0,2.414213562373095,69.5,306.71875,179.33333333333334,3,1.0
281,192363.0,15.689811215547055,341.69999998807907,307.0044642857143,192.57142857142858,7,1.0
281,205380.0,342.80938963342993,1772.4000000357628,787.8240131578947,918.8947368421053,38,1.0
281,207844.0,239.43019957939458,1503.4000000357628,1105.3854166666667,926.6060606060606,33,1.0
281,210011.0,89.07106781186548,1144.800000011921,854.8551136363636,864.5909090909091,22,1.0
281,211654.0,132.18802328955653,877.8999999761581,1008.8952205882352,857.3529411764706,17,1.0
281,213304.0,76.00387627833271,664.6999999880791,704.2572115384615,947.8461538461538,13,1.0
281,215120.0,83.58085356819771,626.9000000357628,1141.0264423076924,960.7692307692307,13,1.0
281,228475.0,67.57618364822747,563.6000000238419,1145.2743055555557,952.7777777777778,9,1.0
281,236791.0,77.53236794141979,602.3000000119209,759.3020833333334,906.3333333333334,12,1.0
281,237648.0,42.66592255963878,476.80000001192093,855.6278409090909,934.7272727272727,11,1.0
281,238427.0,30.032047511523004,308.30000001192093,1012.5520833333334,936.8333333333334,6,1.0
281,239341.0,51.076800741589366,382.60000002384186,1048.46875,895.5,8,1.0
281,240171.0,25.179604825892184,311.5999999642372,820.1473214285714,887.7142857142857,7,1.0
281,244135.0,128.07683735875403,1390.5,708.96875,917.875,24,1.0
281,246188.0,144.93863364085954,1136.0,754.21875,959.05,20,1.0
281,248921.0,94.39834563766817,1671.5,842.8668981481482,852.5185185185185,27,1.0
281,253562.0,75.85993441081918,769.8000000119209,1153.15625,933.375,16,1.0
281,256927.0,157.72370535048032,2134.899999976158,1066.575892857143,936.4285714285714,35,1.0
281,258161.0,49.90392895410079,924.0999999642372,1074.1893382352941,915.1764705882352,17,1.0
281,265546.0,181.17223305171083,2595.199999988079,819.3551136363636,917.9318181818181,44,1.0
281,266644.0,48.961476553339544,849.6000000238419,840.1854166666667,896.5333333333333,15,1.0
281,267956.0,36.86187450832751,828.5,794.8363970588235,928.7058823529412,17,1.0
281,268992.0,15.222125139210444,575.1999999880791,812.71875,927.375,8,1.0
282,0.0,174.38821280568231,1141.0,486.78568408450855,170.21830985915494,142,4.0
282,2084.0,159.61551377093684,1375.0,561.9425959259275,179.75555555555556,135,4.0
282,4385.0,203.02753303068457,1374.0,585.8761294594615,218.13513513513513,185,4.0
282,10599.0,101.41421356237309,1329.0,459.6687533333338,72.32291666666667,96,4.0
282,13748.0,48.65685424949238,547.0,630.4291699999997,148.875,48,4.0
282,16297.0,68.55634918610401,547.0,698.0474392307697,34.38461538461539,65,4.0
282,17469.0,49.963990038857645,438.0,602.2611144444442,16.57777777777778,45,4.0
282,24712.0,171.4142135623731,3954.0,560.1282979069786,82.47093023255815,172,4.0
282,28678.0,69.82842712474618,1781.0,550.4166700000002,54.25714285714286,70,4.0
282,52056.0,198.31370849898482,2641.0,567.7952414285735,79.81632653061224,196,4.0
282,65429.0,160.8994949366117,1970.0,547.5913535443054,81.17088607594937,158,4.0
282,67135.0,66.0,1406.0,539.5718938805969,53.74626865671642,67,4.0
282,68958.0,64.41421356237309,953.0,611.5705161538464,65.93846153846154,65,4.0
282,70407.0,26.0,860.0,605.0981514814813,95.14814814814815,27,4.0
282,72263.0,16.0,719.0,597.0284347058823,55.529411764705884,17,4.0
282,75110.0,156.20005801635745,2095.0,515.8900033333349,180.52,150,4.0
282,78361.0,90.0,2031.0,510.48480186813254,185.73626373626374,91,4.0
282,79929.0,45.65685424949238,438.0,573.4611144444441,204.0,45,4.0
282,81198.0,34.0,469.0,561.902384285714,212.71428571428572,35,4.0
282,82670.0,52.828427124746185,876.0,556.1449718867921,219.77358490566039,53,4.0
282,84869.0,61.0,1594.0,556.0844119354837,218.41935483870967,62,4.0
282,151887.0,155.07106781186548,3344.0,561.0322544155862,222.04545454545453,154,4.0
282,161234.0,23.0,516.0,541.1583366666665,217.95833333333334,24,4.0
282,164523.0,34.0,640.0,554.6166699999998,221.0,35,4.0
282,166683.0,38.0,1109.0,542.0012853846151,205.97435897435898,39,4.0
282,169229.0,105.31370849898475,2281.0,550.8302622330108,213.7864077669903,103,4.0
282,175167.0,48.828427124746185,797.0,570.1472822448976,195.3673469387755,49,4.0
282,180435.0,45.48528137423857,391.0,721.4348518181815,52.5,44,4.0
282,188374.0,60.0,890.0,668.1904404918037,93.39344262295081,61,4.0
282,198058.0,107.0,2110.0,676.0888922222236,100.13888888888889,108,4.0
283,0.0,164.45310548658264,10300.100000023842,111.19429347826087,538.7536231884058,138,5.0
283,3432.0,26.656854249492383,1048.0,106.31971153846153,503.0769230769231,26,5.0
283,37318.0,146.40680191511572,4450.5,106.95833333333333,544.71875,96,5.0
283,39598.0,24.414213562373096,821.6999999284744,91.59943181818181,513.1818181818181,22,5.0
283,47158.0,0.0,0.0,103.28125,551.0,1,5.0
283,48318.0,3.0,349.10000002384186,103.28125,552.5,4,5.0
283,85304.0,235.0113168211523,2140.100000023842,617.84375,481.84375,96,5.0
283,87396.0,305.1737020815312,1307.1999999284744,662.2964015151515,527.6818181818181,66,5.0
283,91333.0,412.62507056258414,1500.0,674.6000905797101,600.3188405797101,69,5.0
283,94720.0,288.65155936423344,2396.8000000715256,662.2521237864078,648.7766990291262,103,5.0
283,117388.0,88.37499960190307,926.3000000715256,562.3494318181819,576.4772727272727,44,5.0
283,118930.0,113.42281891441803,816.5,520.7690548780488,627.4634146341464,41,5.0
283,122917.0,17.478708664619074,504.3000000715256,570.15625,501.3125,16,5.0
283,135083.0,192.8935187133218,892.0,608.3721590909091,465.1818181818182,44,5.0
283,138644.0,176.7709349408427,2178.399999976158,542.0949754901961,499.20588235294116,102,5.0
283,151485.0,150.84104434114488,5418.899999976158,646.0091911764706,500.25,136,5.0
283,153531.0,28.714776642118867,940.1000000238419,609.5504807692307,474.6923076923077,26,5.0
283,168843.0,10.82842712474619,1355.5,609.88125,486.5,10,5.0
283,171539.0,35.24264068711929,1710.6999999284744,620.2489919354839,492.2258064516129,31,5.0
283,176123.0,94.38937011682317,2778.7000000476837,631.0165441176471,468.6764705882353,68,5.0
283,185659.0,115.5232216583325,3429.2999999523163,558.5625,564.40625,96,5.0
283,186419.0,0.0,0.0,542.28125,558.0,1,5.0
283,217376.0,131.4355977910169,2379.2999999523163,536.4122023809524,603.7380952380952,84,5.0
283,222906.0,0.0,0.0,516.28125,600.0,1,5.0
283,224257.0,9.0,605.0,513.3923611111111,597.1111111111111,9,5.0
283,235225.0,20.0,2308.2000000476837,531.71875,597.5625,16,5.0
283,237577.0,12.0,1029.0,540.6145833333334,610.1666666666666,12,5.0
283,239433.0,16.478708664619077,932.6000000238419,544.7479166666667,596.0666666666667,15,5.0
283,246877.0,152.67080580146217,3644.5,640.8166035353536,632.929292929293,99,5.0
283,248017.0,20.812559200041264,435.2000000476837,624.3645833333334,606.4166666666666,12,5.0
283,249729.0,51.17071418279177,663.2999999523163,632.6260775862069,603.3793103448276,29,5.0
